SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
19,youngerAgeGroup,A,5,10,8.265
20,olderAgeGroup,B,1,1,-16.644
20,olderAgeGroup,B,1,2,-28.826
20,olderAgeGroup,B,1,3,-19.511
20,olderAgeGroup,B,1,4,-24.784
20,olderAgeGroup,B,1,5,-12.898
20,olderAgeGroup,B,1,6,-18.438
20,olderAgeGroup,B,1,7,-10.209
20,olderAgeGroup,B,1,8,-18.172
20,olderAgeGroup,B,1,9,-10.579
20,olderAgeGroup,B,1,10,-7.359
20,olderAgeGroup,B,2,1,4.493
20,olderAgeGroup,B,2,2,-7.864
20,olderAgeGroup,B,2,3,-16.544
20,olderAgeGroup,B,2,4,-1.111
20,olderAgeGroup,B,2,5,6.079
20,olderAgeGroup,B,2,6,-13.45
20,olderAgeGroup,B,2,7,6.885
20,olderAgeGroup,B,2,8,-9.754
20,olderAgeGroup,B,2,9,7.598
20,olderAgeGroup,B,2,10,6.982
20,olderAgeGroup,B,3,1,-25.907
20,olderAgeGroup,B,3,2,-12.979
20,olderAgeGroup,B,3,3,-27.462
20,olderAgeGroup,B,3,4,-16.48
20,olderAgeGroup,B,3,5,-0.32
20,olderAgeGroup,B,3,6,-16.494
20,olderAgeGroup,B,3,7,-0.599
20,olderAgeGroup,B,3,8,1.063
20,olderAgeGroup,B,3,9,-2.552
20,olderAgeGroup,B,3,10,-4.793
20,olderAgeGroup,B,4,1,-16.638
20,olderAgeGroup,B,4,2,2.873
20,olderAgeGroup,B,4,3,-6.99
20,olderAgeGroup,B,4,4,-3.9
20,olderAgeGroup,B,4,5,10.466
20,olderAgeGroup,B,4,6,1.93
20,olderAgeGroup,B,4,7,16.616
20,olderAgeGroup,B,4,8,2.054
20,olderAgeGroup,B,4,9,11.997
20,olderAgeGroup,B,4,10,4.382
20,olderAgeGroup,B,5,1,-8.134
20,olderAgeGroup,B,5,2,-1.188
20,olderAgeGroup,B,5,3,-10.249
20,olderAgeGroup,B,5,4,1.568
20,olderAgeGroup,B,5,5,-1.705
20,olderAgeGroup,B,5,6,3.281
20,olderAgeGroup,B,5,7,13.519
20,olderAgeGroup,B,5,8,5.041
20,olderAgeGroup,B,5,9,10.198
20,olderAgeGroup,B,5,10,11.219
20,olderAgeGroup,A,1,1,-22.156
20,olderAgeGroup,A,1,2,-19.458
20,olderAgeGroup,A,1,3,-21.951
20,olderAgeGroup,A,1,4,-5.787
20,olderAgeGroup,A,1,5,-13.786
20,olderAgeGroup,A,1,6,-21.604
20,olderAgeGroup,A,1,7,-9.371
20,olderAgeGroup,A,1,8,-5.832
20,olderAgeGroup,A,1,9,-3.935
20,olderAgeGroup,A,1,10,-14.104
20,olderAgeGroup,A,2,1,-13.125
20,olderAgeGroup,A,2,2,-3.605
20,olderAgeGroup,A,2,3,-10.327
20,olderAgeGroup,A,2,4,-16.885
20,olderAgeGroup,A,2,5,-15.71
20,olderAgeGroup,A,2,6,-16.325
20,olderAgeGroup,A,2,7,-2.145
20,olderAgeGroup,A,2,8,-2.884
20,olderAgeGroup,A,2,9,0.81
20,olderAgeGroup,A,2,10,3.188
20,olderAgeGroup,A,3,1,-16.519
20,olderAgeGroup,A,3,2,-6.985
20,olderAgeGroup,A,3,3,-8.751
20,olderAgeGroup,A,3,4,3.13
20,olderAgeGroup,A,3,5,-5.013
20,olderAgeGroup,A,3,6,-8.622
20,olderAgeGroup,A,3,7,-3.685
20,olderAgeGroup,A,3,8,-7.011
20,olderAgeGroup,A,3,9,-7.333
20,olderAgeGroup,A,3,10,-0.255
20,olderAgeGroup,A,4,1,-8.463
20,olderAgeGroup,A,4,2,-4.318
20,olderAgeGroup,A,4,3,9.38
20,olderAgeGroup,A,4,4,-0.821
20,olderAgeGroup,A,4,5,-1.676
20,olderAgeGroup,A,4,6,4.825
20,olderAgeGroup,A,4,7,9.373
20,olderAgeGroup,A,4,8,4.113
20,olderAgeGroup,A,4,9,7.616
20,olderAgeGroup,A,4,10,15.987
20,olderAgeGroup,A,5,1,-5.272
20,olderAgeGroup,A,5,2,-13.352
20,olderAgeGroup,A,5,3,9.684
20,olderAgeGroup,A,5,4,1.498
20,olderAgeGroup,A,5,5,10.944
20,olderAgeGroup,A,5,6,8.288
20,olderAgeGroup,A,5,7,-6.494
20,olderAgeGroup,A,5,8,0.315
20,olderAgeGroup,A,5,9,11.243
20,olderAgeGroup,A,5,10,19.195
21,olderAgeGroup,B,1,1,-12.882
21,olderAgeGroup,B,1,2,-11.342
21,olderAgeGroup,B,1,3,-13.502
21,olderAgeGroup,B,1,4,-12.334
21,olderAgeGroup,B,1,5,-1.923
21,olderAgeGroup,B,1,6,-1.902
21,olderAgeGroup,B,1,7,2.487
21,olderAgeGroup,B,1,8,-7.78
21,olderAgeGroup,B,1,9,4.366
21,olderAgeGroup,B,1,10,-7.29
21,olderAgeGroup,B,2,1,-3.643
21,olderAgeGroup,B,2,2,-6.251
21,olderAgeGroup,B,2,3,2.302
21,olderAgeGroup,B,2,4,8.063
21,olderAgeGroup,B,2,5,5.214
21,olderAgeGroup,B,2,6,9.261
21,olderAgeGroup,B,2,7,7.698
21,olderAgeGroup,B,2,8,5.291
21,olderAgeGroup,B,2,9,8.721
21,olderAgeGroup,B,2,10,11.314
21,olderAgeGroup,B,3,1,-1.948
21,olderAgeGroup,B,3,2,0.652
21,olderAgeGroup,B,3,3,2.917
21,olderAgeGroup,B,3,4,4.181
21,olderAgeGroup,B,3,5,0.237
21,olderAgeGroup,B,3,6,-3.531
21,olderAgeGroup,B,3,7,16.23
21,olderAgeGroup,B,3,8,-0.046
21,olderAgeGroup,B,3,9,-0.928
21,olderAgeGroup,B,3,10,10.433
21,olderAgeGroup,B,4,1,26.484
21,olderAgeGroup,B,4,2,13.118
21,olderAgeGroup,B,4,3,19.842
21,olderAgeGroup,B,4,4,27.208
21,olderAgeGroup,B,4,5,35.411
21,olderAgeGroup,B,4,6,19.132
21,olderAgeGroup,B,4,7,13.413
21,olderAgeGroup,B,4,8,31.594
21,olderAgeGroup,B,4,9,21.722
21,olderAgeGroup,B,4,10,22.088
21,olderAgeGroup,B,5,1,5.278
21,olderAgeGroup,B,5,2,6.873
21,olderAgeGroup,B,5,3,12.918
21,olderAgeGroup,B,5,4,7.779
21,olderAgeGroup,B,5,5,13.525
21,olderAgeGroup,B,5,6,14.243
21,olderAgeGroup,B,5,7,18.323
21,olderAgeGroup,B,5,8,19.488
21,olderAgeGroup,B,5,9,15.628
21,olderAgeGroup,B,5,10,28.723
21,olderAgeGroup,A,1,1,-30.668
21,olderAgeGroup,A,1,2,-7.787
21,olderAgeGroup,A,1,3,-12.171
21,olderAgeGroup,A,1,4,-3.949
21,olderAgeGroup,A,1,5,-21.607
21,olderAgeGroup,A,1,6,-1.207
21,olderAgeGroup,A,1,7,-9.712
21,olderAgeGroup,A,1,8,-9.524
21,olderAgeGroup,A,1,9,-0.019
21,olderAgeGroup,A,1,10,4.91
21,olderAgeGroup,A,2,1,1.439
21,olderAgeGroup,A,2,2,-6.452
21,olderAgeGroup,A,2,3,-4.051
21,olderAgeGroup,A,2,4,6.518
21,olderAgeGroup,A,2,5,5.033
21,olderAgeGroup,A,2,6,14.053
21,olderAgeGroup,A,2,7,21.672
21,olderAgeGroup,A,2,8,21.034
21,olderAgeGroup,A,2,9,-4.214
21,olderAgeGroup,A,2,10,5.291
21,olderAgeGroup,A,3,1,-0.947
21,olderAgeGroup,A,3,2,-6.11
21,olderAgeGroup,A,3,3,-8.632
21,olderAgeGroup,A,3,4,6.487
21,olderAgeGroup,A,3,5,-7.471
21,olderAgeGroup,A,3,6,19.604
21,olderAgeGroup,A,3,7,11.716
21,olderAgeGroup,A,3,8,5.32
21,olderAgeGroup,A,3,9,17.016
21,olderAgeGroup,A,3,10,-8.694
21,olderAgeGroup,A,4,1,22.859
21,olderAgeGroup,A,4,2,13.363
21,olderAgeGroup,A,4,3,13.996
21,olderAgeGroup,A,4,4,13.711
21,olderAgeGroup,A,4,5,13.087
21,olderAgeGroup,A,4,6,16.575
21,olderAgeGroup,A,4,7,16.341
21,olderAgeGroup,A,4,8,27.244
21,olderAgeGroup,A,4,9,25.066
21,olderAgeGroup,A,4,10,19.89
21,olderAgeGroup,A,5,1,15.376
21,olderAgeGroup,A,5,2,7.754
21,olderAgeGroup,A,5,3,13.354
21,olderAgeGroup,A,5,4,11.236
21,olderAgeGroup,A,5,5,16.244
21,olderAgeGroup,A,5,6,-12.577
21,olderAgeGroup,A,5,7,9.143
21,olderAgeGroup,A,5,8,15.46
21,olderAgeGroup,A,5,9,19.859
21,olderAgeGroup,A,5,10,23.873
22,youngerAgeGroup,B,1,1,-13.674
22,youngerAgeGroup,B,1,2,-13.565
22,youngerAgeGroup,B,1,3,-8.58
22,youngerAgeGroup,B,1,4,-4
22,youngerAgeGroup,B,1,5,-22.025
22,youngerAgeGroup,B,1,6,5.999
22,youngerAgeGroup,B,1,7,1.601
22,youngerAgeGroup,B,1,8,-4.423
22,youngerAgeGroup,B,1,9,-4.723
22,youngerAgeGroup,B,1,10,4.913
22,youngerAgeGroup,B,2,1,3.667
22,youngerAgeGroup,B,2,2,-2.326
22,youngerAgeGroup,B,2,3,-5.47
22,youngerAgeGroup,B,2,4,6.002
22,youngerAgeGroup,B,2,5,1.269
22,youngerAgeGroup,B,2,6,5.838
22,youngerAgeGroup,B,2,7,17.459
22,youngerAgeGroup,B,2,8,21.099
22,youngerAgeGroup,B,2,9,23.648
22,youngerAgeGroup,B,2,10,13.612
22,youngerAgeGroup,B,3,1,-10.865
22,youngerAgeGroup,B,3,2,-7.866
22,youngerAgeGroup,B,3,3,-1.584
22,youngerAgeGroup,B,3,4,0.215
22,youngerAgeGroup,B,3,5,-1.452
22,youngerAgeGroup,B,3,6,6.739
22,youngerAgeGroup,B,3,7,17.622
22,youngerAgeGroup,B,3,8,5.248
22,youngerAgeGroup,B,3,9,2.073
22,youngerAgeGroup,B,3,10,17.77
22,youngerAgeGroup,B,4,1,18.641
22,youngerAgeGroup,B,4,2,10.763
22,youngerAgeGroup,B,4,3,23.305
22,youngerAgeGroup,B,4,4,25.815
22,youngerAgeGroup,B,4,5,21.487
22,youngerAgeGroup,B,4,6,14.956
22,youngerAgeGroup,B,4,7,26.074
22,youngerAgeGroup,B,4,8,15.594
22,youngerAgeGroup,B,4,9,35.107
22,youngerAgeGroup,B,4,10,19.217
22,youngerAgeGroup,B,5,1,-0.114
22,youngerAgeGroup,B,5,2,11.174
22,youngerAgeGroup,B,5,3,1.769
22,youngerAgeGroup,B,5,4,14.735
22,youngerAgeGroup,B,5,5,15.785
22,youngerAgeGroup,B,5,6,12.381
22,youngerAgeGroup,B,5,7,28.609
22,youngerAgeGroup,B,5,8,15.263
22,youngerAgeGroup,B,5,9,12.423
22,youngerAgeGroup,B,5,10,13.973
22,youngerAgeGroup,A,1,1,-23.03
22,youngerAgeGroup,A,1,2,-8.304
22,youngerAgeGroup,A,1,3,-14.402
22,youngerAgeGroup,A,1,4,-17.994
22,youngerAgeGroup,A,1,5,-8.758
22,youngerAgeGroup,A,1,6,3.075
22,youngerAgeGroup,A,1,7,-0.088
22,youngerAgeGroup,A,1,8,-1.596
22,youngerAgeGroup,A,1,9,-8.747
22,youngerAgeGroup,A,1,10,2.265
22,youngerAgeGroup,A,2,1,15.677
22,youngerAgeGroup,A,2,2,6.905
22,youngerAgeGroup,A,2,3,7.251
22,youngerAgeGroup,A,2,4,-2.542
22,youngerAgeGroup,A,2,5,5.216
22,youngerAgeGroup,A,2,6,6.8
22,youngerAgeGroup,A,2,7,11.966
22,youngerAgeGroup,A,2,8,4.602
22,youngerAgeGroup,A,2,9,23.022
22,youngerAgeGroup,A,2,10,19.522
22,youngerAgeGroup,A,3,1,-4.068
22,youngerAgeGroup,A,3,2,5.76
22,youngerAgeGroup,A,3,3,4.535
22,youngerAgeGroup,A,3,4,-4.46
22,youngerAgeGroup,A,3,5,24.199
22,youngerAgeGroup,A,3,6,3.074
22,youngerAgeGroup,A,3,7,-1.724
22,youngerAgeGroup,A,3,8,13.395
22,youngerAgeGroup,A,3,9,-1.335
22,youngerAgeGroup,A,3,10,5.077
22,youngerAgeGroup,A,4,1,15.456
22,youngerAgeGroup,A,4,2,8.551
22,youngerAgeGroup,A,4,3,21.799
22,youngerAgeGroup,A,4,4,24.957
22,youngerAgeGroup,A,4,5,19.289
22,youngerAgeGroup,A,4,6,33.33
22,youngerAgeGroup,A,4,7,24.621
22,youngerAgeGroup,A,4,8,23.504
22,youngerAgeGroup,A,4,9,16.816
22,youngerAgeGroup,A,4,10,32.899
22,youngerAgeGroup,A,5,1,-5.059
22,youngerAgeGroup,A,5,2,10.398
22,youngerAgeGroup,A,5,3,-2.116
22,youngerAgeGroup,A,5,4,11.318
22,youngerAgeGroup,A,5,5,8.346
22,youngerAgeGroup,A,5,6,6.626
22,youngerAgeGroup,A,5,7,20.066
22,youngerAgeGroup,A,5,8,16.992
22,youngerAgeGroup,A,5,9,17.125
22,youngerAgeGroup,A,5,10,19.234
23,youngerAgeGroup,B,1,1,-30.742
23,youngerAgeGroup,B,1,2,-18.511
23,youngerAgeGroup,B,1,3,-17.263
23,youngerAgeGroup,B,1,4,-24.255
23,youngerAgeGroup,B,1,5,-12.697
23,youngerAgeGroup,B,1,6,-22.849
23,youngerAgeGroup,B,1,7,-4.137
23,youngerAgeGroup,B,1,8,-22.99
23,youngerAgeGroup,B,1,9,-13.023
23,youngerAgeGroup,B,1,10,-9.112
23,youngerAgeGroup,B,2,1,1.469
23,youngerAgeGroup,B,2,2,-17.154
23,youngerAgeGroup,B,2,3,-11.05
23,youngerAgeGroup,B,2,4,-10.307
23,youngerAgeGroup,B,2,5,-4.296
23,youngerAgeGroup,B,2,6,-10.709
23,youngerAgeGroup,B,2,7,14.676
23,youngerAgeGroup,B,2,8,-3.967
23,youngerAgeGroup,B,2,9,-6.362
23,youngerAgeGroup,B,2,10,1.153
23,youngerAgeGroup,B,3,1,-14.974
23,youngerAgeGroup,B,3,2,-2.668
23,youngerAgeGroup,B,3,3,-16.017
23,youngerAgeGroup,B,3,4,-14.976
23,youngerAgeGroup,B,3,5,-1.72
23,youngerAgeGroup,B,3,6,21.075
23,youngerAgeGroup,B,3,7,-3.467
23,youngerAgeGroup,B,3,8,-2.866
23,youngerAgeGroup,B,3,9,0.539
23,youngerAgeGroup,B,3,10,-10.69
23,youngerAgeGroup,B,4,1,5.577
23,youngerAgeGroup,B,4,2,1.042
23,youngerAgeGroup,B,4,3,17.255
23,youngerAgeGroup,B,4,4,4.622
23,youngerAgeGroup,B,4,5,24.442
23,youngerAgeGroup,B,4,6,5.104
23,youngerAgeGroup,B,4,7,21.761
23,youngerAgeGroup,B,4,8,18.519
23,youngerAgeGroup,B,4,9,18.416
23,youngerAgeGroup,B,4,10,0.518
23,youngerAgeGroup,B,5,1,6.084
23,youngerAgeGroup,B,5,2,-2.429
23,youngerAgeGroup,B,5,3,14.396
23,youngerAgeGroup,B,5,4,1.88
23,youngerAgeGroup,B,5,5,-1.449
23,youngerAgeGroup,B,5,6,8.083
23,youngerAgeGroup,B,5,7,4.29
23,youngerAgeGroup,B,5,8,3.715
23,youngerAgeGroup,B,5,9,26.669
23,youngerAgeGroup,B,5,10,17.225
23,youngerAgeGroup,A,1,1,-17.43
23,youngerAgeGroup,A,1,2,-30.455
23,youngerAgeGroup,A,1,3,-16.505
23,youngerAgeGroup,A,1,4,-21.604
23,youngerAgeGroup,A,1,5,-23.511
23,youngerAgeGroup,A,1,6,-22.873
23,youngerAgeGroup,A,1,7,-20.367
23,youngerAgeGroup,A,1,8,-8.125
23,youngerAgeGroup,A,1,9,-4.244
23,youngerAgeGroup,A,1,10,-9.449
23,youngerAgeGroup,A,2,1,12.191
23,youngerAgeGroup,A,2,2,-1.973
23,youngerAgeGroup,A,2,3,-20.134
23,youngerAgeGroup,A,2,4,3.048
23,youngerAgeGroup,A,2,5,-4.964
23,youngerAgeGroup,A,2,6,10.217
23,youngerAgeGroup,A,2,7,-1.993
23,youngerAgeGroup,A,2,8,3.813
23,youngerAgeGroup,A,2,9,2.636
23,youngerAgeGroup,A,2,10,-4.67
23,youngerAgeGroup,A,3,1,-4.251
23,youngerAgeGroup,A,3,2,-14.513
23,youngerAgeGroup,A,3,3,-4.981
23,youngerAgeGroup,A,3,4,-10.831
23,youngerAgeGroup,A,3,5,-7.79
23,youngerAgeGroup,A,3,6,-11.79
23,youngerAgeGroup,A,3,7,2.111
23,youngerAgeGroup,A,3,8,-7.613
23,youngerAgeGroup,A,3,9,-11.981
23,youngerAgeGroup,A,3,10,1.449
23,youngerAgeGroup,A,4,1,0.674
23,youngerAgeGroup,A,4,2,-2.55
23,youngerAgeGroup,A,4,3,13.359
23,youngerAgeGroup,A,4,4,7.735
23,youngerAgeGroup,A,4,5,13.48
23,youngerAgeGroup,A,4,6,10.662
23,youngerAgeGroup,A,4,7,13.559
23,youngerAgeGroup,A,4,8,23.885
23,youngerAgeGroup,A,4,9,15.934
23,youngerAgeGroup,A,4,10,13.655
23,youngerAgeGroup,A,5,1,-13.437
23,youngerAgeGroup,A,5,2,12.487
23,youngerAgeGroup,A,5,3,7.412
23,youngerAgeGroup,A,5,4,4.486
23,youngerAgeGroup,A,5,5,-1.161
23,youngerAgeGroup,A,5,6,3.577
23,youngerAgeGroup,A,5,7,7.348
23,youngerAgeGroup,A,5,8,11.894
23,youngerAgeGroup,A,5,9,-6.828
23,youngerAgeGroup,A,5,10,-0.352
24,olderAgeGroup,B,1,1,-34.593
24,olderAgeGroup,B,1,2,-34.585
24,olderAgeGroup,B,1,3,-15.747
24,olderAgeGroup,B,1,4,-25
24,olderAgeGroup,B,1,5,-22.246
24,olderAgeGroup,B,1,6,-29.263
24,olderAgeGroup,B,1,7,-20.381
24,olderAgeGroup,B,1,8,-29.05
24,olderAgeGroup,B,1,9,-19.528
24,olderAgeGroup,B,1,10,-7.763
24,olderAgeGroup,B,2,1,-13.871
24,olderAgeGroup,B,2,2,-23.14
24,olderAgeGroup,B,2,3,-14.799
24,olderAgeGroup,B,2,4,-19.44
24,olderAgeGroup,B,2,5,-3.817
24,olderAgeGroup,B,2,6,-16.122
24,olderAgeGroup,B,2,7,-0.871
24,olderAgeGroup,B,2,8,-16.22
24,olderAgeGroup,B,2,9,-20.447
24,olderAgeGroup,B,2,10,5.635
24,olderAgeGroup,B,3,1,-31.778
24,olderAgeGroup,B,3,2,-16.584
24,olderAgeGroup,B,3,3,-26.92
24,olderAgeGroup,B,3,4,-28.18
24,olderAgeGroup,B,3,5,-7.064
24,olderAgeGroup,B,3,6,-9.13
24,olderAgeGroup,B,3,7,-8.517
24,olderAgeGroup,B,3,8,-10.015
24,olderAgeGroup,B,3,9,-6.513
24,olderAgeGroup,B,3,10,-2.055
24,olderAgeGroup,B,4,1,-4.207
24,olderAgeGroup,B,4,2,-7.253
24,olderAgeGroup,B,4,3,-7.375
24,olderAgeGroup,B,4,4,-2.007
24,olderAgeGroup,B,4,5,6.739
24,olderAgeGroup,B,4,6,-4.317
24,olderAgeGroup,B,4,7,12.064
24,olderAgeGroup,B,4,8,15.056
24,olderAgeGroup,B,4,9,9.449
24,olderAgeGroup,B,4,10,4.3
24,olderAgeGroup,B,5,1,-12.182
24,olderAgeGroup,B,5,2,-16.879
24,olderAgeGroup,B,5,3,2.987
24,olderAgeGroup,B,5,4,-2.129
24,olderAgeGroup,B,5,5,-9.913
24,olderAgeGroup,B,5,6,-0.491
24,olderAgeGroup,B,5,7,1.895
24,olderAgeGroup,B,5,8,6.219
24,olderAgeGroup,B,5,9,-5.691
24,olderAgeGroup,B,5,10,5.629
24,olderAgeGroup,A,1,1,-23.675
24,olderAgeGroup,A,1,2,-17.147
24,olderAgeGroup,A,1,3,-25.923
24,olderAgeGroup,A,1,4,-37.051
24,olderAgeGroup,A,1,5,-21.991
24,olderAgeGroup,A,1,6,-21.216
24,olderAgeGroup,A,1,7,-15.75
24,olderAgeGroup,A,1,8,-15.403
24,olderAgeGroup,A,1,9,-8.536
24,olderAgeGroup,A,1,10,-6.053
24,olderAgeGroup,A,2,1,-24.111
24,olderAgeGroup,A,2,2,-6.118
24,olderAgeGroup,A,2,3,-16.227
24,olderAgeGroup,A,2,4,3.028
24,olderAgeGroup,A,2,5,-14.698
24,olderAgeGroup,A,2,6,-12.796
24,olderAgeGroup,A,2,7,-16.35
24,olderAgeGroup,A,2,8,-1.689
24,olderAgeGroup,A,2,9,-6.006
24,olderAgeGroup,A,2,10,-6.681
24,olderAgeGroup,A,3,1,-16.71
24,olderAgeGroup,A,3,2,-26.458
24,olderAgeGroup,A,3,3,-35.625
24,olderAgeGroup,A,3,4,-15.36
24,olderAgeGroup,A,3,5,-27.802
24,olderAgeGroup,A,3,6,-3.724
24,olderAgeGroup,A,3,7,-4.503
24,olderAgeGroup,A,3,8,-3
24,olderAgeGroup,A,3,9,6.092
24,olderAgeGroup,A,3,10,-14.041
24,olderAgeGroup,A,4,1,-13.729
24,olderAgeGroup,A,4,2,-6.66
24,olderAgeGroup,A,4,3,-1.143
24,olderAgeGroup,A,4,4,-6.197
24,olderAgeGroup,A,4,5,11.719
24,olderAgeGroup,A,4,6,-0.253
24,olderAgeGroup,A,4,7,6.17
24,olderAgeGroup,A,4,8,14.994
24,olderAgeGroup,A,4,9,10.67
24,olderAgeGroup,A,4,10,11.213
24,olderAgeGroup,A,5,1,-0.666
24,olderAgeGroup,A,5,2,-11.694
24,olderAgeGroup,A,5,3,-17.743
24,olderAgeGroup,A,5,4,-8.771
24,olderAgeGroup,A,5,5,9.241
24,olderAgeGroup,A,5,6,2.809
24,olderAgeGroup,A,5,7,2.819
24,olderAgeGroup,A,5,8,2.938
24,olderAgeGroup,A,5,9,-10.323
24,olderAgeGroup,A,5,10,9.889
25,youngerAgeGroup,B,1,1,-11.838
25,youngerAgeGroup,B,1,2,-8.51
25,youngerAgeGroup,B,1,3,-9.934
25,youngerAgeGroup,B,1,4,10.594
25,youngerAgeGroup,B,1,5,-3.275
25,youngerAgeGroup,B,1,6,10.34
25,youngerAgeGroup,B,1,7,-5.673
25,youngerAgeGroup,B,1,8,11.035
25,youngerAgeGroup,B,1,9,-1.263
25,youngerAgeGroup,B,1,10,13.027
25,youngerAgeGroup,B,2,1,11.84
25,youngerAgeGroup,B,2,2,14.43
25,youngerAgeGroup,B,2,3,10.775
25,youngerAgeGroup,B,2,4,14.72
25,youngerAgeGroup,B,2,5,10.725
25,youngerAgeGroup,B,2,6,13.689
25,youngerAgeGroup,B,2,7,20.133
25,youngerAgeGroup,B,2,8,20.592
25,youngerAgeGroup,B,2,9,24.935
25,youngerAgeGroup,B,2,10,12.01
25,youngerAgeGroup,B,3,1,-11.833
25,youngerAgeGroup,B,3,2,10.449
25,youngerAgeGroup,B,3,3,-10.447
25,youngerAgeGroup,B,3,4,16.851
25,youngerAgeGroup,B,3,5,3.464
25,youngerAgeGroup,B,3,6,10.592
25,youngerAgeGroup,B,3,7,12.808
25,youngerAgeGroup,B,3,8,21.368
25,youngerAgeGroup,B,3,9,-3.441
25,youngerAgeGroup,B,3,10,16.259
25,youngerAgeGroup,B,4,1,32.609
25,youngerAgeGroup,B,4,2,18.617
25,youngerAgeGroup,B,4,3,18.201
25,youngerAgeGroup,B,4,4,26.624
25,youngerAgeGroup,B,4,5,19.061
25,youngerAgeGroup,B,4,6,38.644
25,youngerAgeGroup,B,4,7,15.914
25,youngerAgeGroup,B,4,8,32.888
25,youngerAgeGroup,B,4,9,29.109
25,youngerAgeGroup,B,4,10,40.952
25,youngerAgeGroup,B,5,1,-3.397
25,youngerAgeGroup,B,5,2,-5.778
25,youngerAgeGroup,B,5,3,8.406
25,youngerAgeGroup,B,5,4,33.386
25,youngerAgeGroup,B,5,5,11.548
25,youngerAgeGroup,B,5,6,34.766
25,youngerAgeGroup,B,5,7,20.302
25,youngerAgeGroup,B,5,8,16.78
25,youngerAgeGroup,B,5,9,30.714
25,youngerAgeGroup,B,5,10,40.791
25,youngerAgeGroup,A,1,1,-1.956
25,youngerAgeGroup,A,1,2,5.526
25,youngerAgeGroup,A,1,3,9.757
25,youngerAgeGroup,A,1,4,11.261
25,youngerAgeGroup,A,1,5,0.42
25,youngerAgeGroup,A,1,6,1.822
25,youngerAgeGroup,A,1,7,-1.264
25,youngerAgeGroup,A,1,8,-0.842
25,youngerAgeGroup,A,1,9,11.991
25,youngerAgeGroup,A,1,10,10.294
25,youngerAgeGroup,A,2,1,5.343
25,youngerAgeGroup,A,2,2,11.844
25,youngerAgeGroup,A,2,3,15.766
25,youngerAgeGroup,A,2,4,19.697
25,youngerAgeGroup,A,2,5,12.607
25,youngerAgeGroup,A,2,6,13.794
25,youngerAgeGroup,A,2,7,18.434
25,youngerAgeGroup,A,2,8,10.731
25,youngerAgeGroup,A,2,9,24.971
25,youngerAgeGroup,A,2,10,25.075
25,youngerAgeGroup,A,3,1,-5.166
25,youngerAgeGroup,A,3,2,20.102
25,youngerAgeGroup,A,3,3,11.18
25,youngerAgeGroup,A,3,4,-5.855
25,youngerAgeGroup,A,3,5,15.943
25,youngerAgeGroup,A,3,6,4.179
25,youngerAgeGroup,A,3,7,21.288
25,youngerAgeGroup,A,3,8,16.624
25,youngerAgeGroup,A,3,9,9.719
25,youngerAgeGroup,A,3,10,27.162
25,youngerAgeGroup,A,4,1,19.881
25,youngerAgeGroup,A,4,2,29.857
25,youngerAgeGroup,A,4,3,25.314
25,youngerAgeGroup,A,4,4,33.357
25,youngerAgeGroup,A,4,5,19.492
25,youngerAgeGroup,A,4,6,25.471
25,youngerAgeGroup,A,4,7,27.514
25,youngerAgeGroup,A,4,8,38.547
25,youngerAgeGroup,A,4,9,31.585
25,youngerAgeGroup,A,4,10,20.502
25,youngerAgeGroup,A,5,1,-4.344
25,youngerAgeGroup,A,5,2,-1.936
25,youngerAgeGroup,A,5,3,14.051
25,youngerAgeGroup,A,5,4,13.738
25,youngerAgeGroup,A,5,5,27.343
25,youngerAgeGroup,A,5,6,26.551
25,youngerAgeGroup,A,5,7,21.152
25,youngerAgeGroup,A,5,8,31.484
25,youngerAgeGroup,A,5,9,26.011
25,youngerAgeGroup,A,5,10,19.853
26,olderAgeGroup,B,1,1,-15.897
26,olderAgeGroup,B,1,2,-12.682
26,olderAgeGroup,B,1,3,-3.687
26,olderAgeGroup,B,1,4,-11.335
26,olderAgeGroup,B,1,5,-3.735
26,olderAgeGroup,B,1,6,-4.707
26,olderAgeGroup,B,1,7,-7.869
26,olderAgeGroup,B,1,8,1.546
26,olderAgeGroup,B,1,9,2.544
26,olderAgeGroup,B,1,10,12.565
26,olderAgeGroup,B,2,1,-4.353
26,olderAgeGroup,B,2,2,-1.466
26,olderAgeGroup,B,2,3,9.984
26,olderAgeGroup,B,2,4,1.659
26,olderAgeGroup,B,2,5,9.059
26,olderAgeGroup,B,2,6,5.789
26,olderAgeGroup,B,2,7,-2.324
26,olderAgeGroup,B,2,8,19.635
26,olderAgeGroup,B,2,9,2.887
26,olderAgeGroup,B,2,10,7.011
26,olderAgeGroup,B,3,1,-10.403
26,olderAgeGroup,B,3,2,-15.708
26,olderAgeGroup,B,3,3,-1.37
26,olderAgeGroup,B,3,4,-13.423
26,olderAgeGroup,B,3,5,14.903
26,olderAgeGroup,B,3,6,3.288
26,olderAgeGroup,B,3,7,2.362
26,olderAgeGroup,B,3,8,-5.006
26,olderAgeGroup,B,3,9,3.689
26,olderAgeGroup,B,3,10,15.065
26,olderAgeGroup,B,4,1,17.245
26,olderAgeGroup,B,4,2,11.483
26,olderAgeGroup,B,4,3,6.98
26,olderAgeGroup,B,4,4,25.098
26,olderAgeGroup,B,4,5,3.702
26,olderAgeGroup,B,4,6,18.147
